CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard,IsActiveMember
0.09774436090225558,0.45454545454545453,0.9,0.0,0.3333333333333333,0.06020169926227954,1.0,0.0,0.0,1.0,1,1
0.5896885069817401,0.24999999999999994,0.9,0.3478221766270018,0.0,0.42064967204368015,0.0,1.0,0.0,1.0,1,1
0.5230934479054778,0.75,0.9,0.6539931026602227,0.3333333333333333,0.35577527653890945,0.0,1.0,0.0,0.0,1,1
0.42212674543501616,0.27272727272727276,0.0,0.2235513463873702,0.0,0.9829473714739757,0.0,0.0,1.0,1.0,0,0
0.368421052631579,0.4090909090909091,0.2,0.5629833201027772,0.0,0.8883797902699707,1.0,0.0,0.0,0.0,0,1
0.518796992481203,0.3863636363636364,0.30000000000000004,0.0,0.0,0.4009321890240518,1.0,0.0,0.0,0.0,0,0
0.5424274973147154,0.47727272727272724,0.9,0.5782340320107306,0.0,0.5881122647212809,0.0,1.0,0.0,0.0,1,1
0.6305048335123522,0.09090909090909088,0.4,0.7334816044931204,0.0,0.1407008369299268,1.0,0.0,0.0,0.0,1,1
0.8023630504833512,0.3636363636363636,0.1,0.6465918355806822,0.0,0.3036155452845747,1.0,0.0,0.0,0.0,1,1
0.576799140708915,1.0,0.0,0.5087359424292107,0.0,0.8017602181008285,1.0,0.0,0.0,0.0,1,1
0.36627282491944135,0.3181818181818182,1.0,0.0,0.3333333333333333,0.8430524115052986,0.0,0.0,1.0,1.0,0,1
0.6369495166487646,0.659090909090909,0.9,0.40699778964976197,0.0,0.010783779850975768,1.0,0.0,0.0,1.0,1,1
0.22663802363050478,0.4318181818181818,0.30000000000000004,0.48855540112915286,0.0,0.12213261366460496,1.0,0.0,0.0,0.0,0,1
0.6992481203007519,0.5681818181818181,0.9,0.5381339949114794,0.0,0.16494230198984,1.0,0.0,0.0,1.0,1,0
0.7529538131041891,0.7272727272727273,0.2,0.0,0.3333333333333333,0.7353907798194728,1.0,0.0,0.0,1.0,0,1
0.3856068743286789,0.7954545454545454,0.2,0.19074938306344508,0.0,0.20524025044391736,1.0,0.0,0.0,0.0,1,1
0.8990332975295381,0.3636363636363636,0.4,0.5995663532107128,0.3333333333333333,0.5743447499236176,0.0,1.0,0.0,1.0,1,1
0.46294307196562823,0.8863636363636362,0.9,0.5808022448822413,0.3333333333333333,0.5177327934817775,0.0,1.0,0.0,1.0,1,1
0.535982814178303,0.6818181818181817,0.2,0.44988794717308234,0.0,0.5185518717037477,0.0,1.0,0.0,1.0,1,1
0.7336197636949515,0.3863636363636364,0.9,0.0,0.3333333333333333,0.5027750150139337,0.0,0.0,1.0,0.0,0,1
0.7357679914070892,0.22727272727272724,0.5,0.0,0.3333333333333333,0.0982168797120125,1.0,0.0,0.0,1.0,0,1
0.6627282491944146,0.5227272727272727,0.9,0.7612036467003563,0.6666666666666667,0.9396789893434822,0.0,1.0,0.0,0.0,1,1
0.828141783029001,0.27272727272727276,0.8,0.0,0.3333333333333333,0.5027752650378111,1.0,0.0,0.0,0.0,1,0
0.660580021482277,0.24999999999999994,0.4,0.0,0.0,0.38375869895575027,1.0,0.0,0.0,1.0,1,0
0.8625134264232008,0.3181818181818182,0.6000000000000001,0.4803631112294618,0.0,0.07893293809558811,0.0,0.0,1.0,0.0,1,0
0.368421052631579,0.5,0.9,0.5447447425528412,0.0,0.0899153869194508,1.0,0.0,0.0,0.0,0,0
0.7035445757250267,0.20454545454545453,1.0,0.0,0.0,0.4727116439619984,0.0,0.0,1.0,1.0,1,0
0.4328678839957034,0.3636363636363636,0.5,0.7051291183147309,0.0,0.10024472337108194,0.0,0.0,1.0,1.0,0,0
0.4822771213748658,0.6818181818181817,0.1,0.4531246093546157,0.6666666666666667,0.9226534634057552,1.0,0.0,0.0,1.0,1,1
0.6154672395273899,0.24999999999999994,0.30000000000000004,0.0,0.3333333333333333,0.7902331172626985,1.0,0.0,0.0,0.0,1,0
0.6627282491944146,0.3863636363636364,0.5,0.520795170687598,0.0,0.44351015521982345,1.0,0.0,0.0,0.0,1,0
0.11278195488721798,0.22727272727272724,0.2,0.45791504388903514,0.0,0.7649522529401558,0.0,0.0,1.0,1.0,1,0
0.4693877551020409,0.5909090909090908,0.9,0.0,0.0,0.691649352513165,1.0,0.0,0.0,1.0,1,0
0.6842105263157894,0.909090909090909,0.4,0.38983124790572127,0.0,0.4257266568957335,0.0,0.0,1.0,1.0,0,1
0.6734693877551019,0.5909090909090908,1.0,0.4881268552771797,0.3333333333333333,0.9903324767515297,0.0,1.0,0.0,1.0,1,0
0.061224489795918324,0.47727272727272724,0.1,0.5493985088819232,0.3333333333333333,0.7944769225461031,0.0,1.0,0.0,1.0,1,1
1.0,0.3181818181818182,0.4,0.0,0.0,0.9031384497219483,1.0,0.0,0.0,1.0,1,1
0.7121374865735768,0.7727272727272727,0.7000000000000001,0.2767409926927395,0.3333333333333333,0.07298907045622856,1.0,0.0,0.0,0.0,1,0
0.6691729323308271,0.27272727272727276,0.4,0.4783290705270023,0.0,0.9686174029619827,0.0,1.0,0.0,1.0,1,1
0.6283566058002148,0.5,0.5,0.0,0.3333333333333333,0.4447223709864292,0.0,0.0,1.0,1.0,1,0
0.4113856068743287,0.22727272727272724,0.1,0.5005978080399832,0.3333333333333333,0.29485450860557183,0.0,1.0,0.0,1.0,0,1
0.7722878625134264,0.3863636363636364,0.7000000000000001,0.0,0.3333333333333333,0.21514564640923206,0.0,0.0,1.0,1.0,1,1
0.8625134264232008,0.3863636363636364,0.30000000000000004,0.0,0.3333333333333333,0.463551219141428,1.0,0.0,0.0,1.0,1,0
0.17508055853920523,0.24999999999999994,0.6000000000000001,0.0,0.3333333333333333,0.013929780294018078,1.0,0.0,0.0,1.0,1,1
0.5424274973147154,0.5681818181818181,0.30000000000000004,0.7223373149169361,0.0,0.5238419269040193,0.0,0.0,1.0,1.0,1,1
0.8990332975295381,0.4090909090909091,0.1,0.0,0.3333333333333333,0.7468680759012485,1.0,0.0,0.0,1.0,1,1
0.6283566058002148,0.4090909090909091,0.4,0.0,0.3333333333333333,0.03906738093487928,1.0,0.0,0.0,1.0,1,0
0.7013963480128893,0.22727272727272724,0.5,0.0,0.3333333333333333,0.46978676463602276,0.0,0.0,1.0,0.0,1,1
0.20945220193340486,0.8409090909090908,0.5,0.4082354381243719,0.0,0.3920602417530874,1.0,0.0,0.0,1.0,0,1
1.0,0.3409090909090909,0.7000000000000001,0.5649545219557598,0.0,0.5658858921026958,0.0,1.0,0.0,0.0,1,0
0.5252416756176155,0.4090909090909091,0.1,0.6785499629259177,0.3333333333333333,0.7318705936416927,0.0,0.0,1.0,1.0,1,1
0.40494092373791624,0.18181818181818182,0.4,0.5415929421820501,0.0,0.749087037812111,1.0,0.0,0.0,0.0,0,0
0.6090225563909775,0.5454545454545454,0.30000000000000004,0.6311615841027947,0.0,0.5406898858841018,1.0,0.0,0.0,1.0,1,0
0.33834586466165417,0.3636363636363636,0.8,0.4557869127063509,0.0,0.7236369073246496,0.0,0.0,1.0,1.0,0,1
0.7636949516648763,0.3409090909090909,0.2,0.530749633076491,0.0,0.6843540058075546,0.0,1.0,0.0,1.0,1,0
0.5080558539205156,0.7272727272727273,0.30000000000000004,0.6841203878256064,0.0,0.6552464760384616,0.0,0.0,1.0,1.0,0,1
0.43716433941997845,0.3181818181818182,0.30000000000000004,0.45769724728924616,0.0,0.024914179304123537,0.0,0.0,1.0,1.0,0,1
0.44790547798066593,0.6136363636363635,0.4,0.5823508156214192,0.0,0.05409116570632495,1.0,0.0,0.0,1.0,0,0
0.22234156820622974,0.4090909090909091,0.0,0.0,0.3333333333333333,0.683383463120728,1.0,0.0,0.0,0.0,1,0
0.4586466165413534,0.7954545454545454,1.0,0.703782361797738,0.0,0.6844417641884799,0.0,1.0,0.0,1.0,1,1
0.5617615467239527,0.6363636363636362,0.8,0.0,0.3333333333333333,0.6653013862823899,1.0,0.0,0.0,0.0,1,0
0.6734693877551019,0.7727272727272727,0.8,0.40598339107963516,0.0,0.7668838874112477,0.0,1.0,0.0,1.0,1,1
0.4414607948442535,0.5,0.8,0.0,0.3333333333333333,0.31463729786194583,1.0,0.0,0.0,1.0,1,0
0.46723952738990326,0.18181818181818182,0.8,0.47684619113514143,0.0,0.9893423821974998,0.0,1.0,0.0,0.0,1,0
0.8517722878625134,0.5454545454545454,0.30000000000000004,0.6567269701489458,0.0,0.8783960368215165,1.0,0.0,0.0,0.0,1,1
0.853920515574651,0.3181818181818182,0.9,0.0,0.0,0.43781876169174155,1.0,0.0,0.0,1.0,1,1
0.4543501611170784,0.9545454545454546,0.7000000000000001,0.5113856192831538,0.0,0.15152677080661203,0.0,0.0,1.0,1.0,0,1
0.5875402792696025,0.47727272727272724,0.7000000000000001,0.0,0.3333333333333333,0.2418571973623481,1.0,0.0,0.0,1.0,1,0
0.5338345864661653,0.20454545454545453,0.30000000000000004,0.0,0.3333333333333333,0.22000766073159986,0.0,0.0,1.0,1.0,1,0
0.26100966702470463,0.3181818181818182,0.30000000000000004,0.0,0.0,0.40409579114805466,1.0,0.0,0.0,0.0,1,1
0.8410311493018259,0.29545454545454547,0.5,0.0,0.3333333333333333,0.46322603808663726,1.0,0.0,0.0,0.0,1,0
0.22448979591836737,0.22727272727272724,0.1,0.3333268732646955,0.3333333333333333,0.839890459538886,0.0,1.0,0.0,1.0,1,1
0.23952738990332967,0.4090909090909091,0.7000000000000001,0.0,0.3333333333333333,0.5404851163286093,1.0,0.0,0.0,0.0,0,0
0.7529538131041891,0.3409090909090909,0.4,0.0,0.3333333333333333,0.7473869254513805,1.0,0.0,0.0,0.0,1,0
0.6262083780880774,0.5,0.8,0.4782371194201577,0.0,0.3399668168310073,1.0,0.0,0.0,1.0,1,1
0.4994629430719657,0.5227272727272727,0.7000000000000001,0.0,0.3333333333333333,0.07243236729107629,1.0,0.0,0.0,1.0,0,1
0.32116004296455425,0.5454545454545454,0.9,0.6074225097987496,0.0,0.06236500585805944,1.0,0.0,0.0,0.0,0,1
0.3984962406015038,0.47727272727272724,1.0,0.543966681818464,0.3333333333333333,0.402742361895561,1.0,0.0,0.0,1.0,1,0
0.5252416756176155,0.29545454545454547,0.6000000000000001,0.5573971645164705,0.0,0.6543151370955926,0.0,0.0,1.0,1.0,1,1
0.5252416756176155,0.47727272727272724,1.0,0.0,0.3333333333333333,0.2158351622579956,1.0,0.0,0.0,0.0,1,1
0.5896885069817401,0.3409090909090909,0.8,0.48412593341699545,0.0,0.00763887951299349,0.0,0.0,1.0,0.0,0,1
0.823845327604726,0.5681818181818181,0.2,0.5422432697410888,0.3333333333333333,0.0957019395352256,0.0,1.0,0.0,0.0,0,0
0.29108485499462944,0.3181818181818182,0.5,0.46155835480676927,0.0,0.28120240482966125,0.0,1.0,0.0,1.0,1,0
1.0,0.3181818181818182,0.4,0.6544036106582071,0.3333333333333333,0.7584010773028823,1.0,0.0,0.0,1.0,1,1
0.6906552094522018,0.1363636363636363,0.2,0.5918034061844503,0.0,0.12196809795335453,0.0,0.0,1.0,1.0,1,1
0.5682062298603652,0.29545454545454547,0.2,0.0,0.3333333333333333,0.0759524034545299,1.0,0.0,0.0,0.0,1,0
0.2158968850698173,0.47727272727272724,0.2,0.31603847113498706,0.0,0.3533016403066493,1.0,0.0,0.0,0.0,1,1
0.8754027926960257,0.5454545454545454,0.2,0.0,0.3333333333333333,0.46330679579899875,1.0,0.0,0.0,0.0,1,0
0.3276047261009667,0.7954545454545454,0.30000000000000004,0.0,0.0,0.4570188452997261,1.0,0.0,0.0,0.0,1,1
0.6498388829215898,1.0,0.1,0.5776965039618678,0.0,0.18965391194859105,0.0,0.0,1.0,0.0,1,1
0.8796992481203008,0.27272727272727276,0.8,0.0,0.3333333333333333,0.12052315996177633,1.0,0.0,0.0,1.0,1,1
0.6090225563909775,0.8636363636363635,0.9,0.4656022738770429,0.0,0.6719894749948621,0.0,1.0,0.0,1.0,1,0
0.6154672395273899,0.29545454545454547,0.7000000000000001,0.17324322628244526,0.0,0.5133977294831656,1.0,0.0,0.0,0.0,0,1
0.26100966702470463,0.4318181818181818,0.5,0.0,0.3333333333333333,0.6377220524560095,1.0,0.0,0.0,1.0,1,1
0.6433941997851771,0.20454545454545453,0.9,0.5140790484201441,0.3333333333333333,0.6891870173601579,1.0,0.0,0.0,0.0,0,1
0.6498388829215898,0.3409090909090909,0.9,0.5703418416632142,0.3333333333333333,0.6087400346733113,0.0,1.0,0.0,1.0,1,0
0.7250268528464017,0.3863636363636364,0.2,0.6877199884087912,0.3333333333333333,0.07529019021316535,1.0,0.0,0.0,0.0,1,1
0.4693877551020409,0.5909090909090908,0.6000000000000001,0.453557182262363,0.3333333333333333,0.5424355525952729,0.0,1.0,0.0,1.0,1,0
0.4994629430719657,0.45454545454545453,0.7000000000000001,0.0,0.0,0.13615150246848573,0.0,0.0,1.0,1.0,1,1
0.6219119226638024,0.22727272727272724,0.5,0.0,0.0,0.7596408957055398,1.0,0.0,0.0,1.0,1,1
0.6412459720730397,1.0,0.9,0.5232247018258839,0.0,0.25996442660274055,0.0,1.0,0.0,1.0,1,1
0.6390977443609023,0.7272727272727273,0.6000000000000001,0.5110117323236162,0.3333333333333333,0.6207582324111952,1.0,0.0,0.0,1.0,0,1
0.15145005370569276,0.20454545454545453,0.5,0.6538893640255389,0.3333333333333333,0.35385074274593226,1.0,0.0,0.0,0.0,0,0
0.430719656283566,0.8181818181818181,0.8,0.3653937311158351,0.0,0.2766992247759661,1.0,0.0,0.0,1.0,1,1
0.5660580021482278,0.3181818181818182,0.0,0.0,0.0,0.5866146717011474,1.0,0.0,0.0,1.0,0,1
0.1450053705692803,0.3863636363636364,0.4,0.621561125085554,0.0,0.0208224885476563,1.0,0.0,0.0,1.0,1,1
0.6111707841031149,0.15909090909090912,0.7000000000000001,0.6595503976801473,0.3333333333333333,0.6219159929773292,0.0,0.0,1.0,1.0,1,0
0.7185821697099892,0.8181818181818181,0.7000000000000001,0.0,0.3333333333333333,0.6252094074984161,1.0,0.0,0.0,0.0,1,1
0.6176154672395273,0.11363636363636359,1.0,0.46454420692086446,0.0,0.40387316988772426,0.0,1.0,0.0,0.0,1,0
0.5746509129967776,0.5,0.8,0.3540067275322588,0.3333333333333333,0.5393746102752812,1.0,0.0,0.0,0.0,0,1
1.0,0.3181818181818182,0.30000000000000004,0.5776905892236994,0.0,0.7970366169969231,0.0,1.0,0.0,1.0,0,1
0.3276047261009667,0.4318181818181818,0.7000000000000001,0.6645143312008396,1.0,0.588451197089322,0.0,1.0,0.0,0.0,1,1
0.59828141783029,0.3409090909090909,0.2,0.0,0.3333333333333333,0.7664902998236331,1.0,0.0,0.0,0.0,1,0
0.49516648764769067,0.9318181818181819,0.4,0.6534151782081246,0.0,0.5513706058928627,0.0,0.0,1.0,1.0,1,1
0.5725026852846402,0.3636363636363636,1.0,0.6248751402967503,0.0,0.331920948450577,0.0,1.0,0.0,0.0,1,0
0.6949516648764769,0.7727272727272727,1.0,0.44195179480003066,0.0,0.0005575032415595688,1.0,0.0,0.0,1.0,1,0
0.5810955961331901,0.8636363636363635,0.5,0.0,0.3333333333333333,0.20887554761479718,0.0,0.0,1.0,0.0,1,1
0.46509129967776586,0.8181818181818181,0.1,0.5496929873354129,0.3333333333333333,0.9983449419419553,0.0,1.0,0.0,0.0,1,1
0.4178302900107411,0.29545454545454547,0.9,0.0,0.3333333333333333,0.5619756686763585,0.0,0.0,1.0,0.0,1,0
0.7851772287862513,0.09090909090909088,0.5,0.0,0.3333333333333333,0.5256205467622157,1.0,0.0,0.0,1.0,0,1
0.7056928034371643,0.3409090909090909,0.6000000000000001,0.39682641157953036,0.0,0.9876347191156755,1.0,0.0,0.0,1.0,0,0
0.4586466165413534,0.3636363636363636,0.4,0.0,0.3333333333333333,0.3044424742562915,1.0,0.0,0.0,0.0,0,0
0.7314715359828141,0.3181818181818182,0.0,0.0,0.3333333333333333,0.692634196565772,0.0,0.0,1.0,0.0,1,1
0.2760472610096669,0.5,0.30000000000000004,0.59149252586838,0.0,0.5251345503495584,1.0,0.0,0.0,1.0,1,0
0.5488721804511278,0.5681818181818181,0.9,0.39747246039180906,0.0,0.9200617658986432,0.0,1.0,0.0,0.0,1,0
0.42427497314715357,0.6363636363636362,0.8,0.28341793506339,0.0,0.22249379815772402,0.0,0.0,1.0,0.0,1,0
0.4285714285714286,0.45454545454545453,0.1,0.4838404738905,0.0,0.8681896121079563,1.0,0.0,0.0,1.0,0,1
0.6369495166487646,1.0,0.7000000000000001,0.0,0.3333333333333333,0.2752407854950148,1.0,0.0,0.0,0.0,1,1
0.39205155746509135,0.5454545454545454,0.2,0.0,0.3333333333333333,0.8399453647823366,1.0,0.0,0.0,1.0,1,1
0.5531686358754027,0.27272727272727276,0.5,0.5442972359799312,0.0,0.0028550226546635196,0.0,1.0,0.0,0.0,1,0
0.6068743286788398,0.4318181818181818,0.5,0.38664496586986336,0.6666666666666667,0.8905588483700193,0.0,1.0,0.0,0.0,1,0
1.0,0.6136363636363635,0.4,0.4796720516792068,0.3333333333333333,0.5454393894616936,0.0,0.0,1.0,0.0,1,1
0.23093447905477982,0.3863636363636364,0.4,0.5929813199984093,0.3333333333333333,0.19755861684790896,1.0,0.0,0.0,1.0,1,0
0.7980665950590762,1.0,0.30000000000000004,0.0,0.0,0.055942642522360884,1.0,0.0,0.0,1.0,1,1
0.6305048335123522,0.11363636363636359,1.0,0.48477240171425057,0.0,0.45815350365959945,0.0,1.0,0.0,1.0,1,1
0.26745435016111707,0.24999999999999994,0.1,0.0,0.3333333333333333,0.34554079914631847,0.0,0.0,1.0,1.0,1,0
0.430719656283566,0.47727272727272724,0.7000000000000001,0.0,0.3333333333333333,0.011949541181182804,1.0,0.0,0.0,0.0,1,0
0.8367346938775511,0.5681818181818181,0.1,0.46414561229621204,0.0,0.5440154534758069,0.0,0.0,1.0,0.0,0,0
0.0,0.6363636363636362,0.6000000000000001,0.0,0.0,0.786685678482295,1.0,0.0,0.0,0.0,1,0
0.4027926960257786,0.659090909090909,0.2,0.0,0.3333333333333333,0.18045783372312052,1.0,0.0,0.0,0.0,1,0
0.47798066595059074,0.15909090909090912,0.30000000000000004,0.0,0.3333333333333333,0.935275018764292,1.0,0.0,0.0,1.0,0,0
0.6004296455424274,0.3181818181818182,0.5,0.5608754919929546,0.0,0.6722855032655618,0.0,0.0,1.0,1.0,0,0
0.4693877551020409,0.5454545454545454,0.8,0.3842948851861229,0.0,0.7233876835237765,0.0,0.0,1.0,0.0,0,0
0.5209452201933404,0.3863636363636364,0.2,0.5782724568345764,0.0,0.8613704108742384,0.0,1.0,0.0,0.0,1,1
0.8818474758324382,0.8636363636363635,0.9,0.39577962876921935,0.0,0.1461525075644724,0.0,1.0,0.0,0.0,1,0
0.342642320085929,0.3409090909090909,0.6000000000000001,0.0,0.3333333333333333,0.6205665641068722,1.0,0.0,0.0,0.0,1,1
0.7808807733619763,0.18181818181818182,0.1,0.3262766312134744,0.0,0.9152765589113759,1.0,0.0,0.0,0.0,0,1
0.5381310418904404,0.3863636363636364,0.7000000000000001,0.0,0.3333333333333333,0.32973183939066175,0.0,0.0,1.0,0.0,1,1
0.59828141783029,0.47727272727272724,0.4,0.0,0.0,0.38439906011024055,1.0,0.0,0.0,1.0,1,0
0.18796992481203012,0.4318181818181818,0.1,0.0,0.3333333333333333,0.24175468757266316,1.0,0.0,0.0,0.0,1,1
1.0,0.3636363636363636,0.2,0.0,0.3333333333333333,0.8585573922309581,1.0,0.0,0.0,0.0,1,1
0.6219119226638024,0.45454545454545453,1.0,0.35122503875621697,0.0,0.22705438369364273,0.0,1.0,0.0,0.0,1,0
0.31041890440386677,1.0,0.8,0.43249555471770423,0.3333333333333333,0.7700257374579271,1.0,0.0,0.0,1.0,1,1
0.3705692803437164,0.47727272727272724,0.8,0.6132870775639467,0.0,0.8897502711508949,1.0,0.0,0.0,1.0,1,0
0.6777658431793769,0.5,0.4,0.6232333180473008,0.0,0.9491675455005952,0.0,1.0,0.0,0.0,1,0
0.8002148227712138,0.8409090909090908,0.9,0.49203121169577807,1.0,0.47092442328242345,0.0,0.0,1.0,0.0,1,0
0.5853920515574651,0.3181818181818182,0.30000000000000004,0.498469928548285,0.3333333333333333,0.3656150662388258,1.0,0.0,0.0,1.0,1,1
0.3984962406015038,0.27272727272727276,1.0,0.7390214489380234,0.0,0.4852150380361325,1.0,0.0,0.0,0.0,1,0
0.4693877551020409,0.29545454545454547,0.1,0.544255539173269,0.0,0.5457202162806548,1.0,0.0,0.0,1.0,1,0
0.2416756176154673,0.1363636363636363,0.6000000000000001,0.46885475064218957,0.3333333333333333,0.2792651198189427,0.0,1.0,0.0,1.0,1,0
0.514500537056928,0.11363636363636359,0.6000000000000001,0.0,0.3333333333333333,0.9833785626527333,0.0,0.0,1.0,0.0,0,1
0.4865735767991406,0.18181818181818182,0.2,0.45098380972564167,0.3333333333333333,0.6040080327671292,1.0,0.0,0.0,0.0,1,1
0.46294307196562823,0.4318181818181818,0.1,0.5984517816282023,0.0,0.44333388838634086,1.0,0.0,0.0,1.0,0,1
0.5596133190118153,0.7045454545454546,0.8,0.0,0.3333333333333333,0.8100824628752046,0.0,0.0,1.0,1.0,1,0
0.2996777658431793,0.29545454545454547,0.8,0.4522829546978039,0.0,0.9986644224523442,0.0,1.0,0.0,0.0,1,0
0.2438238453276047,0.24999999999999994,0.8,0.5363713609888032,0.0,0.23335388529604575,0.0,0.0,1.0,1.0,1,1
0.7250268528464017,0.04545454545454547,0.6000000000000001,0.0,0.3333333333333333,0.977466848083992,1.0,0.0,0.0,1.0,1,0
0.5445757250268528,0.3636363636363636,0.6000000000000001,0.48049180922024626,0.0,0.488765227079186,1.0,0.0,0.0,1.0,1,1
0.8560687432867884,0.9318181818181819,0.9,0.5294943662328688,0.0,0.022062356955089207,0.0,0.0,1.0,0.0,1,1
0.5424274973147154,0.3636363636363636,0.9,0.0,0.3333333333333333,0.1302399379140708,0.0,0.0,1.0,0.0,0,0
0.3125671321160042,0.11363636363636359,0.1,0.5749498002328645,0.3333333333333333,0.8261571480076347,0.0,1.0,0.0,1.0,1,1
0.5703544575725026,1.0,0.7000000000000001,0.5957876325425705,0.0,0.1613329572974219,1.0,0.0,0.0,0.0,1,0
0.5445757250268528,1.0,0.4,0.45604976199261404,0.3333333333333333,0.3711829979763067,0.0,1.0,0.0,1.0,1,1
0.200859291084855,0.6818181818181817,0.0,0.3493766621043481,0.3333333333333333,0.22070292712954084,0.0,0.0,1.0,1.0,0,1
0.5252416756176155,0.5,0.2,0.510293154558904,0.3333333333333333,0.3242217631783835,0.0,1.0,0.0,1.0,1,1
0.5725026852846402,0.4318181818181818,1.0,0.49411580033790353,0.3333333333333333,0.3791662103730906,0.0,1.0,0.0,0.0,1,1
0.1858216970998925,0.5454545454545454,0.30000000000000004,0.6919470126712988,0.0,0.9526919320795135,1.0,0.0,0.0,1.0,1,0
0.3748657357679914,0.24999999999999994,0.1,0.0,0.3333333333333333,0.7782152195534674,1.0,0.0,0.0,1.0,0,0
0.8431793770139635,0.11363636363636359,0.6000000000000001,0.0,0.3333333333333333,0.8161474420807187,1.0,0.0,0.0,1.0,1,1
0.6906552094522018,1.0,0.4,0.47983565082003443,0.0,0.1429641530766188,0.0,0.0,1.0,1.0,1,1
0.5510204081632653,1.0,0.9,0.0,0.6666666666666667,0.40755132115116993,1.0,0.0,0.0,1.0,1,1
0.7808807733619763,0.3409090909090909,0.1,0.5983761484869429,0.0,0.3456384084680087,1.0,0.0,0.0,1.0,0,0
0.660580021482277,0.3409090909090909,0.9,0.0,0.0,0.5675259487281035,1.0,0.0,0.0,1.0,1,0
0.5424274973147154,0.5,0.9,0.6473058829076485,0.0,0.6266727472473621,0.0,1.0,0.0,1.0,1,1
0.682062298603652,0.45454545454545453,0.9,0.0,0.3333333333333333,0.7926550485571372,0.0,0.0,1.0,0.0,1,1
0.8174006444683135,0.75,0.30000000000000004,0.5175282636392604,0.0,0.5771438172345459,1.0,0.0,0.0,1.0,1,1
0.4887218045112782,0.5227272727272727,0.5,0.0,0.6666666666666667,0.7562954262132033,1.0,0.0,0.0,1.0,0,0
0.7357679914070892,0.4090909090909091,0.6000000000000001,0.5890358121036181,0.0,0.5651647232310685,0.0,1.0,0.0,1.0,1,1
0.5574650912996777,0.3636363636363636,0.9,0.47295479680231634,0.3333333333333333,0.7061598882693297,0.0,1.0,0.0,1.0,0,0
0.43716433941997845,0.3409090909090909,0.9,0.6300086296449362,0.3333333333333333,0.3280284767195267,0.0,1.0,0.0,1.0,1,1
0.8904403866809882,0.47727272727272724,0.7000000000000001,0.7021993932904889,0.3333333333333333,0.6976958799565358,0.0,1.0,0.0,0.0,0,1
0.7422126745435016,0.4318181818181818,0.5,0.5203838237196605,0.0,0.5929570774008918,0.0,1.0,0.0,0.0,1,0
0.7121374865735768,0.3863636363636364,0.8,0.4732133673418193,0.0,0.08919211784725439,1.0,0.0,0.0,0.0,0,1
0.8925886143931256,0.24999999999999994,0.2,0.0,0.3333333333333333,0.8388899639915611,1.0,0.0,0.0,0.0,0,0
0.2137486573576799,0.8181818181818181,0.30000000000000004,0.5637379316269691,0.0,0.2497399001604653,0.0,1.0,0.0,1.0,0,0
0.5789473684210527,0.4318181818181818,0.5,0.0,0.0,0.35743763529417055,1.0,0.0,0.0,0.0,0,1
0.8174006444683135,0.3636363636363636,0.9,0.3852346993274314,0.0,0.6914089795575478,1.0,0.0,0.0,1.0,0,0
0.9033297529538131,0.1363636363636363,0.6000000000000001,0.6007920463634931,0.3333333333333333,0.9302095350105934,0.0,1.0,0.0,1.0,1,0
0.47583243823845334,0.4090909090909091,0.5,0.7990328018794269,0.3333333333333333,0.8967871931769484,0.0,1.0,0.0,1.0,0,0
1.0,0.24999999999999994,1.0,0.0,0.3333333333333333,0.9989158464633372,1.0,0.0,0.0,0.0,1,1
0.8388829215896885,0.15909090909090912,1.0,0.2525517690604325,0.3333333333333333,0.07031436502185959,0.0,1.0,0.0,1.0,1,0
0.46294307196562823,0.3863636363636364,0.4,0.6029877146273908,0.3333333333333333,0.5203743457500191,1.0,0.0,0.0,1.0,1,0
0.6713211600429645,0.8636363636363635,0.5,0.46479786948614266,0.0,0.25111763173383056,0.0,0.0,1.0,1.0,1,1
0.7636949516648763,0.27272727272727276,0.8,0.4413382141249316,0.0,0.009205879161459918,1.0,0.0,0.0,0.0,1,0
0.3555316863587541,0.3863636363636364,0.9,0.5446918035488093,0.3333333333333333,0.9866633263476661,0.0,1.0,0.0,1.0,1,0
0.34908700322234165,0.7045454545454546,0.2,0.0,0.0,0.32730800791475584,1.0,0.0,0.0,0.0,0,0
0.7056928034371643,0.18181818181818182,0.4,0.5153685871863448,0.3333333333333333,0.7234220368045149,0.0,0.0,1.0,0.0,1,0
0.6691729323308271,0.7045454545454546,0.5,0.4070523646452021,0.3333333333333333,0.7622690966987347,0.0,1.0,0.0,1.0,1,0
0.8517722878625134,0.6818181818181817,0.9,0.34730914650076533,0.0,0.623605054282684,0.0,1.0,0.0,0.0,1,0
0.7422126745435016,0.7727272727272727,0.7000000000000001,0.0,0.3333333333333333,0.611994745498195,0.0,0.0,1.0,0.0,0,1
0.9076262083780879,0.4090909090909091,0.4,0.0,0.3333333333333333,0.735048947174455,1.0,0.0,0.0,0.0,0,1
0.5338345864661653,0.24999999999999994,0.8,0.44022473320336014,0.0,0.4884110432546308,0.0,1.0,0.0,0.0,1,1
0.6305048335123522,0.9545454545454546,0.2,0.0,0.3333333333333333,0.2190708212634306,1.0,0.0,0.0,0.0,1,1
0.2717508055853921,0.24999999999999994,0.9,0.0,0.3333333333333333,0.7033941741436307,0.0,0.0,1.0,0.0,0,1
